uuid,company_name,founded,short_bio,min_employees,max_employees,email ,phone_number,previous_name,website,country,region,zip_code,street_address1,street_address2,website2,facebook,twitter,linkedin,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
1b18747a649dddce0fb99fe1a2fe70e0,Unload Your Car,1/1/13,Unload Your Car - the fastest way to sell your car online.,1,10,hello@unloadyourcar.com,8558656232,,http://www.unloadyourcar.com,United States,South Carolina,29601,2 North Main St.,Suite 510,http://www.unloadyourcar.com,http://twitter.com/unloadyourcar,,,,,,,,FALSE,,,,0,0,Online Portals,Classifieds,Transportation,,,,,,,,,,,,,,
4a39db5ab9b219924da89361ed959643,Duke University Health System,1/1/25,World-class academic and health care system,1,10,,(888) 275-3853,,http://dukemedicine.org,United States,North Carolina,27710,,,http://dukemedicine.org,https://www.facebook.com/dukemedicine,https://twitter.com/Duke_Medicine,https://www.linkedin.com/company/duke-university-health-system,,,,,,FALSE,,,,0,0,Health Care,Medical,,,,,,,,,,,,,,,
213d8152ef6bd2f3091a220e153d9e17,University of North Carolina at Chapel Hill,1789-12-11,Carolinaâ€™s vibrant people and programs attest to the Universityâ€™s long-standing place among leaders in higher education since it was founded,10001,1000000,admissions@uncsa.edu,(336) 631-1558,"[u'The University of North Carolina at Chapel Hill', u'UNC', u'UNC Chapel']",http://unc.edu,United States,North Carolina,NC 27514,"103 South Bldg Cb 9100 Address 2 ,",,http://unc.edu,http://www.facebook.com/uncchapelhill/info,http://twitter.com/Carolina_News,http://www.linkedin.com/company/university-of-north-carolina-at-chapel-hill,,,,,,FALSE,,,,11950000,3,Higher Education,Art,Education,Search Engine,Universities,Organization,,,,,,,,,,,
bb19c9a0139d1c87e4f0159391e16017,Respirion,,"Respiratory monitoring for a wide-range of at-risk patients, across many clinical settings, to detect and prevent respiratory failure.",1,10,info@respirion.com,9192802534,,http://www.respirion.com,United States,North Carolina,27101,101 N. Chestnut Street|Suite 209,,http://www.respirion.com,,,,,,,,,FALSE,,,,0,0,Health Care,Biotechnology,,,,,,,,,,,,,,,
2758a1815735401f7371393e823ed987,Champion Realty,,Champion Realty is a business that specializes in property management for investment properties.,1,10,champion_realty.cary@yahoo.com,(800) 290-4010,,http://www.champion-realty.net,United States,North Carolina,,,,http://www.champion-realty.net,http://twitter.com/RodneyMcNabb,,,,,,,,FALSE,,,,0,0,Real Estate,,,,,,,,,,,,,,,,
166aece37562b3296e5cceed8f2925d5,Southern Home - Ticker Shom,,"Southern Home Medical, Inc. is a professional company with focus on serving the needs of the health care industry.",1,10,,(718)395-8706,,http://southernhomemedical.com,United States,South Carolina,29303,102 Metro Dr,,http://southernhomemedical.com,https://www.twitter.com/southernhomemed,,,,,,,,FALSE,,,,0,0,Health Care,,,,,,,,,,,,,,,,
949f77213a905f7c0e111018eb1fb612,eSaleRugs,,Purveyor of Persian and Oriental rugs.,11,50,info@esalerugs.com,866-647-3965,,http://esalerugs.com,United States,South Carolina,29715,104 Williamson Street,,http://esalerugs.com,https://www.twitter.com/esalerugs,,,,,,,,FALSE,,,,0,0,E-Commerce,,,,,,,,,,,,,,,,
bb7794e167dc8274b6ecb79cf9bf4c6b,CloudFuze,8/1/12,"CloudFuze, a secure cloud platform, simplifies file transfer, file collaboration and file security, no matter where your files are stored.",11,50,support@cloudfuze.com,(919)443-5689,,http://www.cloudfuze.com,United States,North Carolina,27709,800 Park Offices Drive,Suite #3416,http://www.cloudfuze.com,http://www.facebook.com/thecloudfuze,http://twitter.com/cloudfuze,http://www.linkedin.com/company/cloudfuze,,,,,,FALSE,,,,0,0,Collaboration,Cloud Computing,Cloud Data Services,Mobile,,,,,,,,,,,,,
aff241bb64a3710a4d524d7086b291b1,New Garden Landscaping & Nursery,1/1/77,New Garden Landscaping & Nursery is a provider of landscape and horticultural services and outdoor living products.,101,250,info@newgarden.com,3366680698,,http://www.newgarden.com,United States,North Carolina,27410,5577 Garden Village Way,,http://www.newgarden.com,http://www.facebook.com/NewGardenNursery,http://twitter.com/NewGarden,,,,,,,FALSE,,,,0,0,,,,,,,,,,,,,,,,,
f10c636417099f0cd9e1ecbecc089410,The Center for Board Excellence,1/1/09,The Center for Board Excellence is a corporate board and management evaluations consultancy.,11,50,,+44 20 3608 6138,,https://www.boardevaluations.com,United States,North Carolina,27401,"245 E. Friendly Avenue, Suite 240",,https://www.boardevaluations.com,,,,,,,,,FALSE,,,,0,0,Consulting,Information Technology,,,,,,,,,,,,,,,
dbf78c88fb10397ac9afd9d53a66ef40,Alpha Lujo Inc.,11/6/06,"Alpha Lujo is a sourcing company funds private equity, trust funds, asset managers, wealth managers, and hedge funds.",1,10,belloc@alphalujo.com,61 3 9690 1077,,http://www.alphalujo.com,United States,North Carolina,28803,28 Schenck Parkway Ste. 200,,http://www.alphalujo.com,http://www.facebook.com/alphalujoinc,http://twitter.com/alphalujo,,,,,,,FALSE,,otcbb,ALEV,0,0,Finance,Health Care,Biotechnology,,,,,,,,,,,,,,
efa59b14888c55aa81f48633181f363f,MelStevia Inc,9/26/12,MelStevia is a U.S.A.-based company developing natural and organic functional food products.,1,10,belloc@melstevia.com,,,http://www.melstevia.com,United States,North Carolina,28803,"28 Schenck Parkway Ste. 200 Asheville, NC",,http://www.melstevia.com,http://twitter.com/MelStevia,http://www.linkedin.com/company/2759385,,,,,,,TRUE,,,,75000,0,Consumer Goods,Food and Beverage,Diabetes,Agriculture,Health Care,Biotechnology,Lifestyle,,,,,,,,,,
9af8c64d15f0a7d55ef68e23d8b54524,Times Mirror Corporation,,Times Mirror Corporation is an Advertising company.,,,,,,,United States,North Carolina,28288,301 S. TRYON STREET,,https://www.facebook.com/events,https://www.twitter.com/nndb,,,,,,,,TRUE,,,,0,1,Publishing,Advertising,Advertising Platforms,,,,,,,,,,,,,,
fb7f777ca3c6ba5615cc75b747614ae1,Sunrise Technologies,1/1/94,Sunrise Technologies is an outdoor apparel manufacturer and retailer.,51,100,info@sunriseconsult.com,+1 (336) 722-6741,,http://www.sunriseconsult.com/,United States,North Carolina,27101,111 North Chestnut Street,Suite 300,http://www.sunriseconsult.com/,http://www.facebook.com/SunriseTechnologies,http://twitter.com/SunriseAX,http://www.linkedin.com/company/31744,,,,,,FALSE,,,,0,0,Manufacturing,Retail,Consulting,Information Technology,,,,,,,,,,,,,
b2d4a5e715260d50f56b5c9b233d4a21,Ikohaus,8/1/06,"Ikohaus provides art, music and all creative services",1,10,ikohaus@gmail.com,,,http://www.iko.haus,United States,North Carolina,27858,,,http://www.iko.haus,https://www.facebook.com/Ikohaus,https://twitter.com/ikohaus,https://www.linkedin.com/in/carloslromero,,,,,,FALSE,,,,0,0,Content,Art,Broadcasting,Advertising,Advertising Platforms,Video Streaming,Music,Video,,,,,,,,,
a58b9f6a133530e916810eaef9629ac0,Share The Blessing Inc.,,Share the Blessings is a non profit organization in the field of clean water and education.,1,10,,,,http://www.share-the-blessings.org,United States,North Carolina,27511,500 Francisca Ln,,http://www.share-the-blessings.org,,,,,,,,,FALSE,,,,0,0,Education,Non Profit,,,,,,,,,,,,,,,
fd3e0d2590cb2dc603eeb5c74ed2b2b6,Powerware Corporation,1/1/62,"Powerware Corporation designs, manufactures, markets, and services uninterruptible power systems.",,,,,,,United States,North Carolina,27615,8609 Six Forks Road,,,,,,,,,,,FALSE,,,,0,0,Consumer Electronics,Electronics,Manufacturing,,,,,,,,,,,,,,
5935548ff886f40714c296b578e3d617,Loudbounce,2/13/14,Loudbounce is an online community and blog that gives advice and help on investments.,1,10,contact@loudbounce.com,(704) 999-2718,[u'The Social Commerce Network'],http://www.loudbounce.com,United States,North Carolina,28211,721 Governor Morrision St.,,http://www.loudbounce.com,http://www.facebook.com/120171181464092,http://twitter.com/loudbounce,,,,,,,FALSE,,,,0,0,Software,E-Commerce,Social Media,SaaS,,,,,,,,,,,,,
9e4bc04e81e5a0c32dfa3d6b21a6b283,Norman Technologies,1/1/97,Norman Technologies is a company that provides IT and security services to different firms as well as creates numerous software.,51,100,,704-896-0128,,http://www.normantech.com,United States,North Carolina,28036,630 Davidson Gateway Drive Suite 250,,http://www.normantech.com,,,,,,,,,FALSE,,,,0,0,Software,Information Technology,,,,,,,,,,,,,,,
b09f2643124b212e884ded24458fd486,BannerBuzz,1/1/10,Lowest Price Quality Vinyl Banners,,,ppc@bannerbuzz.com,800-580-4489,,http://www.bannerbuzz.com,United States,South Carolina,29650,10 Treyburn Ct,,http://www.bannerbuzz.com,http://www.facebook.com/myBannerBuzz,http://twitter.com/banner_buzz,,,,,,,FALSE,,,,0,0,Printing,Advertising,,,,,,,,,,,,,,,
56f1ba5242db659265b4e0058374201c,usflashlights.com,1/1/09,Buy custom printed flashlights at cheape,1,10,seolbw4h@gmail.com,855-762-4638,,http://www.usflashlights.com,United States,North Carolina,27713-4406,"100 Capitola Dr, Ste 100",,http://www.usflashlights.com,http://www.facebook.com/UsFlashlights,https://www.twitter.com/usflashlights,,,,,,,FALSE,,,,0,0,Advertising,,,,,,,,,,,,,,,,
c2f3df580264915a77f58c2628231778,Burroughs Wellcome,1/1/55,Burroughs Wellcome helps scientists in early stages to advance in the basic medical sciences.,11,50,info@bwfund.org,(919) 991-5100,,http://www.bwfund.org/,United States,North Carolina,NC 27709,"21 Tw Alexander Dr,",,http://www.bwfund.org/,https://www.facebook.com/BWFundRTP,https://twitter.com/BWFUND,https://www.linkedin.com/company/79685,,,,,,FALSE,,,,0,0,Developer Platform,Management Information Systems,Non Profit,,,,,,,,,,,,,,
6c6b1137750c2cc0044a14b290646aa3,Sunglassville,1/1/09,We provide Free shipping and Design.,501,1000,info@sunglassville.com,855-657-4233,,http://www.sunglassville.com,United States,North Carolina,27713,2327 Englert Dr.,Suite 302,http://www.sunglassville.com,http://www.facebook.com/pages/Sunglassvillecom/161449653981866,http://twitter.com/SunglassVille,http://www.linkedin.com/company/sunglassville,,,,,,FALSE,,,,0,0,Advertising,E-Commerce,,,,,,,,,,,,,,,
a6e6a646cbe9f603feb6cf36f1d14fb1,Newport River,10/12/12,"Newport River supports the fishing industry through PR, environmental awareness, political support, community, education, and philanthropy.",1,10,bart@newportriver.com,202-436-9052,,http://www.NewportRiver.com,United States,North Carolina,28570,520 Rosemary Dr.,,http://www.NewportRiver.com,http://twitter.com/NewportRivercom,,,,,,,,FALSE,,,,0,0,Communities,Education,,,,,,,,,,,,,,,
960bac43fd1665a6e03ea1fd310d734a,North Carolina Biotechnology Center,1/1/84,North Carolina Biotechnology Center is a private company that works with university researchers in the field of biotechnology.,101,250,info@ncbiotech.org,(919) 541-9366,,http://www.ncbiotech.org/,United States,North Carolina,27709-3547,15 T.W. Alexander Drive,Post Office Box 13547,http://www.ncbiotech.org/,https://www.facebook.com/ncbiotech/timeline?ref=page_internal,https://twitter.com/ncbiotech/,https://www.linkedin.com/company/north-carolina-biotechnology-center,,,,,,FALSE,,,,6033000,8,Life Science,Non Profit,Biotechnology,Organization,,,,,,,,,,,,,
2d73d30bd97729d0e6396393a150dc9c,Center for Creative Leadership,1/1/70,Center for Creative Leadership is a professional training organization that provides leadership development coaching to corporates.,251,500,socialmedia@ccl.org,(336)545-2810,,http://www.ccl.org/Leadership/index.aspx,United States,North Carolina,27410,One Leadership Place,,http://www.ccl.org/Leadership/index.aspx,https://www.facebook.com/CenterforCreativeLeadership,https://www.twitter.com/ccldotorg,https://www.linkedin.com/company/center-for-creative-leadership,,,,,,FALSE,,,,0,0,Career Planning,Professional Services,Training,,,,,,,,,,,,,,
f5597994f75a27a478a3291c131f5882,Scioderm,1/1/12,"Scioderm, a clinical stage pharmaceutical company, develops topical products for the treatment of chronic skin diseases.",11,50,info@sdrerm.com,919-274-0703,,http://www.sderm.com,United States,North Carolina,27703,1007 Slater Road,Suite 170,http://www.sderm.com,http://twitter.com/sderm,,,,,,,,FALSE,,,,37000000,0,Pharmaceutical,Health Care,Biotechnology,Organization,Organization,,,,,,,,,,,,
19182c5fa730351db26fb2e480eb6ee7,Dexterity,1/1/10,Mobile VoIP - Wireless Communication - Telecommunications - Messaging - iOS - Product - Enterprise Mobility,1,10,MorphCase@morphcase.com,,,http://morphcase.com,United States,North Carolina,,,,http://morphcase.com,http://www.facebook.com/MorphCase,http://twitter.com/MorphCase,https://www.linkedin.com/company/dexterity-llc,,,,,,FALSE,,,,0,0,VoIP,iOS,Wireless,Mobile,,,,,,,,,,,,,
fe47204233748af86a5396f3e7be95cb,KBI Biopharma,1/1/96,"KBI Biopharma, Inc. (KBI) is a leading development and contract manufacturing organization serving the biopharmaceutical industry. We help",51,100,marketing@kbibiopharma.com,9196207786,,http://kbibiopharma.com,United States,North Carolina,27704,1101 Hamlin Road,PO Box 15579,http://kbibiopharma.com,https://www.facebook.com/kbibiopharma,https://www.twitter.com/kbibiopharma,https://www.linkedin.com/company/kbi-biopharma,,,,,,FALSE,,,,9600000,2,Biopharma,Manufacturing,Biotechnology,,,,,,,,,,,,,,
08d7d5f1b4bf01401da209bde95b0084,Mi-Co,1/1/99,Mi-Co provides mobile information solutions for mission-critical business processes.,11,50,jwedelman@mi-corporation.com,(866) 610-1942,,http://www.mi-corporation.com,United States,North Carolina,27703,"4601 Creekstone Drive, Suite 102",,http://www.mi-corporation.com,http://www.facebook.com/MiCorporation,http://twitter.com/mi_corporation,http://www.linkedin.com/company/mi-co,,,,,,FALSE,,,,0,0,Software,,,,,,,,,,,,,,,,
2b305ae7523c023993766c9e6f8ba7a1,knowdebt,1/1/03,Alliance Credit Counseling offers,51,100,info@knowdebt.org,800-259-0703,,http://www.knowdebt.org,United States,North Carolina,28277,10720 Sikes Pl # 100,,http://www.knowdebt.org,https://www.facebook.com/alliancecreditcounseling,https://www.twitter.com/knowdebtorg,,,,,,,FALSE,,,,0,0,,,,,,,,,,,,,,,,,
738b979e747ee9e6510a2c946cafa718,The North Carolina Enterprise Fund,,"The North Carolina Enterprise Fund is a Raleigh-based institutional venture capital fund that invests in small, growth companies.",,,,,,,United States,North Carolina,27619,,,,,,,,,,,,FALSE,,,,0,3,,,,,,,,,,,,,,,,,
e1f11332ee85c3907ff5c77597005c48,Medical University of South Carolina,1824-01-01,"Medical University of South Carolina is a small private college for the training of physicians located in Charleston, South Carolina.",,,mychart@muschealth.com,800-269-0269,,http://www.musc.edu/,United States,South Carolina,29425,179 Ashley Ave,,http://www.musc.edu/,http://www.facebook.com/88151935815,http://twitter.com/MUSCHealth,https://www.linkedin.com/edu/medical-university-of-south-carolina-19372,,,,,,FALSE,,,,0,0,Education,,,,,,,,,,,,,,,,
5882fc4498cab3db7afcbc9aedb23d4e,North Carolina State University - NCSU,,North Carolina State University is an educational institution that offers graduate and undergraduate programs.,,,,,[u'NC State University'],http://www.ncsu.edu/,United States,North Carolina,27695,121 Peele Hall,Campus Box 7103,http://www.ncsu.edu/,http://www.facebook.com/ncstate,http://twitter.com/ncstate,http://www.linkedin.com/edu/north-carolina-state-university-18786,,,,,,FALSE,,,,0,0,Education,Universities,,,,,,,,,,,,,,,
4f8b52d70f2d681c4157ec36400a0c74,The Walking Classroom,1/1/11,The Walking Classroom is a program that provides students with opportunities to learn while staying active.,1,10,,(919) 240-7877,,http://www.thewalkingclassroom.org,United States,North Carolina,27517,1201 Raleigh Road,Suite 211,http://www.thewalkingclassroom.org,https://www.facebook.com/thewalkingclassroom,https://www.twitter.com/walkingclassrm,,,,,,,FALSE,,,,0,0,Education,,,,,,,,,,,,,,,,
6b8909af80a73dfa640bf6ec227ba8d2,BA3 LLC,1/1/11,"BA3's flagship product is the Altus Mapping Engine for iOS - the best mapping engine on the planet, bringing unprecedented performance,",1,10,info@ba3.us,(919)-341-4415,,http://ba3.us,United States,North Carolina,27627,,,http://ba3.us,https://www.facebook.com/ba3mappingengine,https://www.twitter.com/ba3mappingeng,,,,,,,FALSE,,,,0,0,iOS,,,,,,,,,,,,,,,,
7101e5d75190ae763bd8de8ab094d923,Madison River Ventures,,Madison River Ventures is a North Carolina-based investment firm that funds early stage companies.,,,,(919) 123.4567,,http://madisonriverventures.com,United States,North Carolina,27517-8379,1200 Bayberry Dr,,http://madisonriverventures.com,,,,,,,,,FALSE,,,,0,3,,,,,,,,,,,,,,,,,
b44a7462030bcfa6bd74670f01a27702,ViaSource Inc.,1/1/03,"Via-Source is a woman-owned learning, development and instructional design consulting firm that specializes in working with clients.",11,50,,7043350342,,http://www.via-source.com,United States,North Carolina,28210,6000 Fairview Rd,Suite 320,http://www.via-source.com,https://www.facebook.com/231362003554722,https://www.twitter.com/viasource,,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
a96b68ae2c2bae2409dc9d56bc2975f4,Hutchison Law Group,,Hutchinson Law Group is a firm that helps clients with legal troubles.,11,50,info@hutchlaw.com,855-327-2522,,http://www.hutchlaw.com,United States,North Carolina,27612,5410 Trinity Road Suite 400,,http://www.hutchlaw.com,https://www.twitter.com/hutchlaw,,,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
3870c3f59aecc604e73666a07f1f6c0d,ONOR,3/8/13,Intelligent Employee Recognition,1,10,email@onor.co,8436088843,,http://onor.co,United States,South Carolina,29401,"360 Concord Street, Suite 310",,http://onor.co,http://twitter.com/onorapp,,,,,,,,FALSE,,,,0,0,Enterprise Software,,,,,,,,,,,,,,,,
4451eb56aaa4834f1f3a50a91406b6f3,SOUTH,8/23/03,"Creative Leadership, Design Architecture",1,10,contact@south.io,,,http://www.south.io,United States,South Carolina,29401,"198 East Bay St, Ste. 300",,http://www.south.io,http://www.facebook.com/SOUTH.IO,http://twitter.com/builtbysouth,http://www.linkedin.com/company/south,,,,,,FALSE,,,,0,0,Software,,,,,,,,,,,,,,,,
3b5b9d94b61a2b099602b7ae5ee9ee25,"CharlestonPharma,LLC",1/1/10,CharlestonPharma is focused on developing innovative therapeutic antibodies and related diagnostic tests for cancer patients.,1,10,info@charlestonpharma.com,(843) 789-5907,,http://www.charlestonpharma.com/,United States,South Carolina,29403,645 Meeting Street,Suite 4,http://www.charlestonpharma.com/,,,,,,,,,FALSE,,,,1600000,0,Health Diagnostics,Therapeutics,Medical,,,,,,,,,,,,,,
46f7c981afe8d682522da2f09a596b74,Genova Diagnostics,1/1/86,Genova Diagnostics is a global specialty clinical laboratory,501,1000,info@gdx.net,8282107321,,https://www.gdx.net,United States,North Carolina,28801,63 Zillicoa Street,,https://www.gdx.net,https://www.facebook.com/genova.diagnostics,https://www.twitter.com/genova_gdx,https://www.linkedin.com/company-beta/247035?pathWildcard=247035,,,,,,FALSE,,,,0,0,Hospital,Health Diagnostics,Health Care,,,,,,,,,,,,,,
460ddc40b0c9384adbefda51a578ec4c,Black Mountain Yoga,,"Black Mountain Yoga is a yoga haven, offering classes, spa and more.",,,info@blackmountainyoga.com,+1 828-669-2939,,http://www.blackmountainyoga.com,United States,North Carolina,28711,116 Montreat Rd,,http://www.blackmountainyoga.com,https://www.facebook.com/blackmountainyoga,https://www.twitter.com/blkmountyoga,,,,,,,FALSE,,,,0,0,Fitness,Health Care,,,,,,,,,,,,,,,
1710571edc1bcc08a84b837e11df165d,Medcath Corporation,1/1/96,The leader in cardiovascular healthcare.,1001,5000,,(704) 815-7700,,http://www.medcath.com,United States,North Carolina,28277,10720 Sikes Place,Suite 300,http://www.medcath.com,,,,,,,,,FALSE,,nasdaq,MDTH,0,0,Health Care,Biotechnology,,,,,,,,,,,,,,,
8b76693ce87650b7f5a68f609d820f8b,Wachovia Corporation,,"Wachovia, a financial holding company, provides commercial and retail banking services, and other financial services.",,,,,,,United States,North Carolina,,,,,,,,,,,,,FALSE,,,,0,2,Banking,Finance,Financial Services,,,,,,,,,,,,,,
e9dca0a4fe2a5b2578026518ecdeccdf,James River,1/1/02,James River is an Insurance company.,51,100,info@jamesiverins.com,919-900-1200,,http://www.james-river-group.com,United States,North Carolina,27517,300 Meadowmont Village Circle,Suite 333,http://www.james-river-group.com,http://www.facebook.com/pages/James-River-Insurance/158116394219189,http://www.linkedin.com/company/james-river-insurance-company,,,,,,,FALSE,,nasdaq,JRVR,0,0,Insurance,,,,,,,,,,,,,,,,
4672614896769a2f62f04e9b367d2dbf,ACN,1/1/93,"ACN is the world's largest direct seller of telecommunications, energy and other essential services people use every day.",1001,5000,,704-260-3000,,https://ACN.com/,United States,North Carolina,28025-2449,1000 Progress Place,,https://ACN.com/,https://www.facebook.com/ACNINC,https://twitter.com/acnnews,https://www.linkedin.com/company/acn/,,,,,,FALSE,,,,0,1,Marketing,Telecommunications,Energy Efficiency,Energy,,,,,,,,,,,,,
12543e81b84f4442e91782450cc264bd,Tago,4/1/12,Tago is the end-to-end cloud platform to connect all your devices.,1,10,contact@tago.io,(269) 281-6214,,https://tago.io,United States,North Carolina,27606,1017 MAIN CAMPUS DR,SUITE 2300,https://tago.io,https://www.facebook.com/tago.io,https://www.twitter.com/tagoio,https://www.linkedin.com/company-beta/10646801,,,,,,FALSE,,,,0,0,Information Technology,,,,,,,,,,,,,,,,
01170443c9914681f69a5d34b87206ae,Collage Of Veterinary Medicine North Carolina,1/1/85,CVM aims to advance the veterinary profession and animal health through ongoing discovery and medical innovation.,10001,1000000,jennifer_neel@ncsu.edu,+1 (919) 513-6500,,https://cvm.ncsu.edu,United States,North Carolina,27607,1052 William Moore Dr.,,https://cvm.ncsu.edu,https://www.facebook.com/ncstate,https://www.twitter.com/ncstate,https://www.linkedin.com/company/nc-state-university-veterinary-health-complex-at-the-college-of-veterinary-medicine,,,,,,FALSE,,,,0,0,Health Care,Biotechnology,,,,,,,,,,,,,,,
66d9bebacbf8839feb0042c9c45d4b63,"Nirvana Science, Inc.",1/1/11,"Nirvana Science, Inc. is a technology development company focused on fluorescent dyes with ultra-narrow spectrums.",1,10,support@nirvanasciences.com,9193541053,,http://nirvanasciences.com,United States,North Carolina,27703,2 Davis Dr,,http://nirvanasciences.com,https://www.twitter.com/nirvanascience,https://www.linkedin.com/company/nirvana-sciences/,,,,,,,FALSE,,,,2185000,0,Life Science,Biotechnology,,,,,,,,,,,,,,,
872fe1808ee63a6cfb71de9235624109,Sicel Technologies,1/1/99,"Sicel Technologies, Inc. develops telemetric systems that provide feedback about biological and physiological changes in cell and organ",,,,,,,United States,North Carolina,27560,3800 Gateway Centre Boulevard,Suite 308,,,,,,,,,,FALSE,,,,1502245,0,Medical Device,Health Care,Medical,,,,,,,,,,,,,,
691b3d2f11477de8a80a21f795eb03ef,R.H. Donnelley,1/1/61,R.H. Donnelley is publishes and distributes advertiser content in the United States.,,,,(919)297-1600,,,United States,North Carolina,27513,1001 Winstead Drive,,,,,,,,,,,FALSE,,,,0,0,Content,Logistics,Publishing,,,,,,,,,,,,,,
d2fcecd8ee8a9cbf43595deeb6708f91,Infina Connect Healthcare Systems,12/22/10,Infina Connect is a digital health company that is solving one of the most critical issues in healthcare.,11,50,tong@infinaconnect.com,919-378-2200,,http://www.infinaconnect.com,United States,North Carolina,27513,1000 Centre Green Way,Suite 250,http://www.infinaconnect.com,https://www.facebook.com/617517574928910,https://twitter.com/Infinaconnect,https://www.linkedin.com/company/infina-connect,,,,,,FALSE,,,,5492330,0,Software,Health Care,SaaS,Medical,Information Technology,,,,,,,,,,,,
31d070706301ddc40dd8ab0e3f9b967b,Wanderable,8/17/11,Wanderable is an online platform that enables couples to fund and arrange honeymoon trips.,1,10,hello@wanderable.com,888-722-6888,,http://www.wanderable.com,United States,North Carolina,,,,http://www.wanderable.com,http://www.facebook.com/wanderable,http://twitter.com/wanderable,http://www.linkedin.com/company/wanderable,,,,,,FALSE,,,,0,0,Wedding,Tourism,Travel,Leisure,Organization,Organization,,,,,,,,,,,
cc41018739d45260cfad9d1297b033b8,Chartered Institute of Management Accountants,1/1/11,CGMA: The new globally recognised designation for management accountants.,11,50,service@aicpa.org,(888) 777-7077,,http://cgma.org,United States,North Carolina,27707-8110,220 Leigh Farm Road,,http://cgma.org,https://www.facebook.com/myCGMA,https://twitter.com/cgma,https://www.linkedin.com/company/3628095,,,,,,FALSE,,,,0,0,Information Services,,,,,,,,,,,,,,,,
19c3616f062eaa7286391e2709c983c5,Fuel Interactive,1/1/94,Fuel Interactive is a hotel marketing agency providing simple and effective marketing solutions for hotels.,51,100,info@fueltravel.com,+1 (843) 839-1456,,http://www.fueltravel.com,United States,South Carolina,29577,3023 Church St.,,http://www.fueltravel.com,https://www.facebook.com/fueltravel,https://www.twitter.com/fueltravel,https://www.linkedin.com/company/fuel-travel,,,,,,FALSE,,,,0,0,Advertising,,,,,,,,,,,,,,,,
32e3a0c4655ebabd98e1ee67511e02ed,TKC Management Srvices,1/1/89,"TKC Management Services offers principal-to-principal client service, build-to-suit, and third-party development services to its clients.",51,100,,704-365-6000,,http://www.thekeithcorp.com,United States,North Carolina,28209,5935 Carnegie Boulevard Suite 200,,http://www.thekeithcorp.com,https://www.facebook.com/235026073206284,https://www.twitter.com/thekeithcorp,,,,,,,FALSE,,,,0,0,Consulting,Information Technology,,,,,,,,,,,,,,,
d849483c0c83752e2327ba6a72de4507,Webonise,1/1/09,Webonise Lab is a outsourced software product development and technology consulting company.,101,250,contact@weboniselab.com,19196455240,,http://www.webonise.com,United States,North Carolina,27615,,,http://www.webonise.com,http://www.facebook.com/weboniselab,http://twitter.com/webonise,http://www.linkedin.com/company/weboniselab,,,,,,FALSE,,,,0,2,Mobile Apps,UX Design,Android,iOS,Web Development,Apps,Software,Web Design,Consulting,Information Technology,,,,,,,
2513bc1e9b7365b2a522c5aa401c864b,AgBiome,1/1/12,AgBiome discovers and develops innovative biological and trait products for crop protection.,51,100,,,,http://agbiome.com,United States,North Carolina,27709,104 T. W. Alexander Drive,Building 18,http://agbiome.com,https://www.facebook.com/agbiome,http://twitter.com/agbiome,http://www.linkedin.com/company/3018830,,,,,,FALSE,,,,136500000,0,Service Industry,Agriculture,Biotechnology,Organization,Organization,Organization,Organization,Organization,,,,,,,,,
43da5cca8201493e4fcf54e0316e8ef7,Crocodile Solutions Software,1/1/00,Crocodile Solutions Software provides solutions for law firms and businesses that require consulting software.,1,10,s.parton@crocodilesolutions.com,,,http://crocodilesolutions.com/,United States,North Carolina,27106,680 Kingsbury Circle,,http://crocodilesolutions.com/,http://www.facebook.com/Crocodile-Solutions-Inc/1201330247,http://twitter.com/CrocodileInc,http://www.linkedin.com/company/crocodile-solutions-llc,,,,,,FALSE,,,,0,0,Software,Consulting,,,,,,,,,,,,,,,
4a485783205de4d7238b26cbef374c9f,Allegiance Security Group,1/1/91,Premier security services provider,5001,10000,info@allegiancesecurityteam.com,2522471139,,http://www.allegiancesecurityteam.com,United States,North Carolina,28557,"2900 Arendell St., Ste. 18",,http://www.allegiancesecurityteam.com,,,,,,,,,FALSE,,,,0,0,Security,,,,,,,,,,,,,,,,
17cc1d4d181e4e45ca12b1dbb04e116e,Eat Local,1/1/13,Promoting independent Restaurants.,11,50,info@WeEatLocal.org,877-229-7299,,http://weeatlocal.org,United States,North Carolina,28401,10 N Front Street,,http://weeatlocal.org,https://www.facebook.com/eatlocal,,,,,,,,FALSE,,,,0,0,Hospitality,Restaurants,Loyalty Programs,,,,,,,,,,,,,,
f7499d8aed96cd84e12814ae10d6808b,Devine Financial Solutions,,Divine Financial Solutions is a financial company with the ability to broker several types of loans for businesses.,,,terell@divinefinancialsolutions.com,-5339,,http://divinefinancialsolutions.com,United States,South Carolina,29342,,,http://divinefinancialsolutions.com,https://www.facebook.com/dfsllc123,https://www.linkedin.com/in/terellsmith,,,,,,,FALSE,,,,0,0,Finance,Financial Services,,,,,,,,,,,,,,,
